s, T, E, p, H
0, 84.44239876698549, -1250.6614906289983, 0.0, -1023.3053984928159
10, 84.12153889066941, -1249.7976085657015, 0.0, -1023.3054123949075
20, 83.20513152995886, -1247.3302554514037, 0.0, -1023.3054311148812
30, 81.68986736133074, -1243.2505163359326, 0.0, -1023.3054498575913
40, 79.57608460220796, -1237.5592941765756, 0.0, -1023.3054609502068
50, 76.8719235523439, -1230.2784957134963, 0.0, -1023.3054538642235
60, 73.59894946876118, -1221.4661711659726, 0.0, -1023.3054156583012
70, 69.79893649732965, -1211.234780813275, 0.0, -1023.3053322304047
80, 65.54105675593377, -1199.77055363176, 0.0, -1023.3051907798138
90, 60.928073855121916, -1187.3501667976661, 0.0, -1023.3049836271816
100, 56.099450598757464, -1174.3491176252444, 0.0, -1023.3047128551259
110, 51.228919961703326, -1161.2351874490614, 0.0, -1023.304394187373
120, 46.51457285649506, -1148.5417542812393, 0.0, -1023.3040577394977
130, 42.16125118419941, -1136.8203829178601, 0.0, -1023.3037437794743
140, 38.35768639489556, -1126.5792630286949, 0.0, -1023.3034938716223
150, 35.25321995239209, -1118.2205200559877, 0.0, -1023.3033405273691
160, 32.93968882284444, -1111.991435310909, 0.0, -1023.3032995367298
170, 31.44262810678169, -1107.9607572479595, 0.0, -1023.3033676281361
180, 30.723103100901966, -1106.023637118962, 0.0, -1023.3035254059694
190, 30.688624665828776, -1105.9310241789215, 0.0, -1023.3037435836575
200, 31.209766099418488, -1107.3344126682048, 0.0, -1023.3039900314865
210, 32.138594782621965, -1109.8354738030719, 0.0, -1023.3042356665492
220, 33.32561201641268, -1113.0316689567198, 0.0, -1023.3044581392497
230, 34.633068743796144, -1116.5521028041662, 0.0, -1023.3046431956197
240, 35.943793725954194, -1120.0812922121966, 0.0, -1023.3047842326885
250, 37.165682333924636, -1123.3712505469748, 0.0, -1023.3048808038227
260, 38.23260706618992, -1126.2439373145878, 0.0, -1023.3049367452954
270, 39.09732233406948, -1128.5721787687592, 0.24834892317780305, -1023.3049842236171
280, 39.72835298724747, -1130.2711831320341, 0.5536312917051114, -1023.3049764150496
290, 40.12326082049927, -1131.3344174788558, 0.8498843785614336, -1023.3049451153108
300, 40.29517568755456, -1131.79724027732, 1.1280568814525007, -1023.3048974491206
310, 40.26837903717987, -1131.7250340810588, 1.3797987130428195, -1023.3048396261942
320, 40.07459682342112, -1131.2032243335802, 1.5976610202103958, -1023.3047768623283
330, 39.749801790351974, -1130.3286698037332, 1.775264694244587, -1023.3047134713179
340, 39.33151288059557, -1129.2023914600577, 1.9074382522574727, -1023.3046529198269
350, 38.8565865934496, -1127.923625714792, 1.9903253830087322, -1023.3045977071246
360, 38.359571088792876, -1126.5853927076598, 2.0214620154325886, -1023.3045491253504
370, 37.871740125752524, -1125.2718951498114, 1.9998225953581312, -1023.3045071656302
380, 37.420837699091116, -1124.0578311228835, 1.9258353522896978, -1023.3044708683426
390, 37.03133383918318, -1123.0090836470265, 1.8013666522477407, -1023.3044391650561
400, 36.724746398437595, -1122.1835880557194, 1.629674984805995, -1023.30441186271
410, 36.51952146546019, -1121.6310105682237, 1.4153356315686874, -1023.3043901937601
420, 36.430197015257974, -1121.3904961858534, 1.1641375154351923, -1023.3043765340922
