s, T, E, p, H
820, 42.455959965341464, -1137.5875481887858, 0.6459862425187116, -1023.2774233397018
830, 42.410957525366335, -1137.4663990225213, 0.7877647874778039, -1023.277440542924
840, 42.330384590457335, -1137.24947505922, 0.9101771664041983, -1023.277454372489
850, 42.20595895680849, -1136.914474755369, 1.0102454266795409, -1023.2774626216994
860, 42.03273963131436, -1136.4480939303728, 1.085573126783101, -1023.2774644374367
870, 41.80960669816704, -1135.847317909435, 1.1344088675835944, -1023.2774604510223
880, 41.53893375128372, -1135.1185391077627, 1.15569300386409, -1023.2774523184563
890, 41.22570728435479, -1134.2751850769384, 1.149086280600446, -1023.2774417562503
900, 40.87660436380189, -1133.3352341981104, 1.114979537693246, -1023.2774295448356
910, 40.499545744678706, -1132.3200120865529, 1.0544840354187694, -1023.2774151417501
920, 40.103920007667234, -1131.254795605013, 0.9694023710347351, -1023.2773972195694
930, 39.70119695128509, -1130.1704655297515, 0.8621803879822709, -1023.2773748102335
940, 39.30533496322209, -1129.1046044131224, 0.7358409292096244, -1023.2773483447447
950, 38.93243754126484, -1128.1005721600818, 0.5939007635533465, -1023.2773200264787
960, 38.59945952009919, -1127.2040222238886, 0.44027252651027265, -1023.2772934335927
970, 38.32217380145189, -1126.4574262315375, 0.2791540666535603, -1023.2772726015564
980, 38.11289507158379, -1125.8939441485054, 0.11490816747176053, -1023.2772609419703
990, 37.97875332943486, -1125.532773610586, 0.0, -1023.2772589962824
1000, 37.92325037104058, -1125.3833469525962, 0.0, -1023.2772707235916
1010, 37.94073473000759, -1125.4304436940079, 0.0, -1023.2772918775462
1020, 38.018716986956974, -1125.6404331928563, 0.0, -1023.2773188284939
1030, 38.14103206970184, -1125.969787827225, 0.0, -1023.277347441477
1040, 38.29015441978783, -1126.3713171954234, 0.0, -1023.27737382941
1050, 38.44941060245094, -1126.800125920476, 0.0, -1023.2773948380129
1060, 38.60480570346365, -1127.218531393795, 0.0, -1023.2774083255614
1070, 38.7462892719559, -1127.5994724794411, 0.0, -1023.2774133920562
1080, 38.868324008394275, -1127.9280408961276, 0.0, -1023.2774106029666
1090, 38.96963857511533, -1128.2008157394237, 0.0, -1023.2774020542402
1100, 39.05214256338382, -1128.4229417538286, 0.0, -1023.2773910304714
1110, 39.11920073394246, -1128.603481969705, 0.0, -1023.2773811456088
1120, 39.17373260761502, -1128.750299791898, 0.0, -1023.277375169851
1130, 39.21676064769571, -1128.8661490681213, 0.0, -1023.2773740298395
1140, 39.24693281980292, -1128.9473882914488, 0.0, -1023.2773764900986
1150, 39.26118521545553, -1128.985765242924, 0.0, -1023.2773797214228
1160, 39.25624436603888, -1128.9724630979088, 0.0, -1023.277380517011
1170, 39.230326460208154, -1128.90267678791, 0.0, -1023.2773766133871
1180, 39.18433186753433, -1128.7788300560796, 0.0, -1023.2773675626555
1190, 39.12206791983947, -1128.6111753832251, 0.0, -1023.2773548331326
1200, 39.04944222689282, -1128.4156213702372, 0.0, -1023.2773411408618
1210, 38.97298009955794, -1128.2097398481078, 0.0, -1023.2773293088541
1220, 38.89827400621479, -1128.0085899944133, 0.0, -1023.2773211291204
1230, 38.82897428025286, -1127.8220002123624, 0.0, -1023.2773167012383
1240, 38.76667907499226, -1127.6542719344939, 0.0, -1023.2773145258217
1250, 38.711681582849195, -1127.506192270554, 0.0, -1023.2773123096275
1260, 38.66415410185977, -1127.3782231992675, 0.0, -1023.2773081292562
1270, 38.625155842605224, -1127.2732160422663, 0.0, -1023.2773014454023
1280, 38.59692751207225, -1127.197205037586, 0.0, -1023.2772935269821
1290, 38.582246466255704, -1127.1576707673155, 0.0, -1023.27728709171
1300, 38.583031212041895, -1127.159781840127, 0.0, -1023.2772852835768
1310, 38.598735389533914, -1127.2020694873086, 0.0, -1023.2772903751119
1320, 38.62521594846901, -1127.2733791386293, 0.0, -1023.2773027103333
1330, 38.654360006067066, -1127.3518674861084, 0.055960009659551134, -1023.2773224313732
1340, 38.67541056596607, -1127.4085635894014, 0.11652830894604137, -1023.2773411651717
1350, 38.67767101985269, -1127.4146653508526, 0.17124503516682255, -1023.2773567901604
1360, 38.652466708468715, -1127.3468128835368, 0.21875416869605643, -1023.2773654189873
1370, 38.595235980320034, -1127.1927220429523, 0.2578781676760412, -1023.2773648800994
1380, 38.50668161025658, -1126.954285147607, 0.2876478565689021, -1023.2773553128877
1390, 38.392650883369775, -1126.6472480714697, 0.307326975059163, -1023.2773391270496
1400, 38.262770251189195, -1126.2975334523064, 0.31643075498415274, -1023.2773203171946
1410, 38.128214487180855, -1125.9352330677468, 0.3147380477057039, -1023.2773032538817
1420, 37.99927049576323, -1125.588047145634, 0.30229669095794964, -1023.2772912920212
1430, 37.883446709228934, -1125.276192994788, 0.2794219789558226, -1023.2772857369918
1440, 37.78468353112708, -1125.0102789750943, 0.24668827848377683, -1023.2772856485465
1450, 37.70377795580659, -1124.7924484732405, 0.20491401272501783, -1023.2772885539085
1460, 37.63965688624951, -1124.619809441292, 0.15514040943625998, -1023.2772916544784
1470, 37.59086699515671, -1124.4884468518346, 0.09860457620661453, -1023.2772929193949
1480, 37.55669550290395, -1124.396440894758, 0.03670761826738628, -1023.2772916549192
1490, 37.53767791849668, -1124.3452315733416, 0.0, -1023.2772860384645
1500, 37.53580055396115, -1124.3401732084053, 0.0, -1023.2772823648982
1510, 37.552783916439225, -1124.3858977646216, 0.0, -1023.277280236644
1520, 37.589403472885074, -1124.4844946732615, 0.0, -1023.2772811867268
1530, 37.64482794916498, -1124.6337266282023, 0.0, -1023.2772860647526
1540, 37.716198366580734, -1124.8258959831076, 0.0, -1023.277294852991
1550, 37.7986678799794, -1125.0479520460833, 0.0, -1023.2773066993116
1560, 37.88588782108457, -1125.2827999285569, 0.0, -1023.2773201235559
1570, 37.9708306321096, -1125.5115165536533, 0.0, -1023.2773333265361
1580, 38.0467834100905, -1125.7160260436779, 0.0, -1023.2773445190138
1590, 38.108333275712596, -1125.8817530400709, 0.0, -1023.2773521952113
1600, 38.152193695548995, -1125.999847699666, 0.0, -1023.277355306022
1610, 38.17777287557222, -1126.0687161363858, 0.0, -1023.2773533352802
1620, 38.187436661086956, -1126.0947282875918, 0.0, -1023.2773463238149
1630, 38.18644759624571, -1126.0920538613962, 0.0, -1023.2773348953604
1640, 38.182564913942336, -1126.0815853773304, 0.0, -1023.2773203004355
1650, 38.18528640503076, -1126.0888969593273, 0.0, -1023.2773044309663
1660, 38.204734559389955, -1126.141245229119, 0.0, -1023.2772897120351
1670, 38.25025850239233, -1126.2638047945397, 0.0, -1023.2772787923585
1680, 38.32893075472653, -1126.4756203629092, 0.0, -1023.2772740416533
1690, 38.44421793409684, -1126.7860271163772, 0.0, -1023.2772769818976
1700, 38.595135561179106, -1127.1923746488026, 0.0, -1023.2772878584615
1710, 38.776119132486265, -1127.6796797318525, 0.0, -1023.2773055347811
1720, 38.977668976524996, -1128.2223628282172, 0.0, -1023.2773277690623
1730, 39.18762070887671, -1128.7876692691973, 0.0, -1023.2773517677892
1740, 39.39274213631765, -1129.3399694366096, 0.0, -1023.2773747991025
1750, 39.58032047120792, -1129.8450326975076, 0.0, -1023.2773946480086
1760, 39.73948231492953, -1130.2735815640442, 0.0, -1023.2774098000353
1770, 39.86213034849108, -1130.6038136148675, 0.0, -1023.2774193793762
1780, 39.94351209799738, -1130.8229326787923, 0.0, -1023.2774229656602
1790, 39.982505628509784, -1130.9279178809265, 0.0, -1023.2774204265016
1800, 39.981705181118926, -1130.9257541489615, 0.0, -1023.2774118511096
1810, 39.94734153978531, -1130.833217858181, 0.0, -1023.2773976028013
1820, 39.889011976267106, -1130.676149867205, 0.0, -1023.2773784618244
1830, 39.81914863013366, -1130.488024343239, 0.0, -1023.2773558055219
1840, 39.752136974258555, -1130.3075754280208, 0.0, -1023.2773317530481
1850, 39.703019760838615, -1130.1753077024382, 0.0, -1023.2773091775659
1860, 39.6857984518754, -1130.128922667248, 0.0, -1023.2772914834806
1870, 39.711474025308746, -1130.198043216921, 0.0, -1023.2772820922187
1880, 39.7861246202897, -1130.399037062319, 0.0, -1023.2772836896661
1890, 39.909438703277395, -1130.731066570951, 0.0, -1023.2772974286988
1900, 40.07413544634787, -1131.1745276203503, 0.0, -1023.2773223791855
1910, 40.266559960740224, -1131.692652193063, 0.0, -1023.2773554923675
1920, 40.46845829478667, -1132.236288012603, 0.0, -1023.2773921613875
1930, 40.65961560018862, -1132.7510026216323, 0.0, -1023.2774271950605
1940, 40.8208181432382, -1133.1850594544837, 0.0, -1023.2774558529035
1950, 40.93656253431994, -1133.4967130703283, 0.0, -1023.2774746404239
1960, 40.99705867950135, -1133.6596024466367, 0.0, -1023.2774817756
1970, 40.99925107528049, -1133.6655009732428, 0.0, -1023.2774774081147
1980, 40.946729576732714, -1133.5240762361157, 0.0, -1023.2774636545374
1990, 40.84852172459525, -1133.2596381802816, 0.0, -1023.2774443481123
2000, 40.71693053727306, -1132.9053167552713, 0.0, -1023.2774242994958
2010, 40.564846747143434, -1132.4958240015637, 0.0, -1023.2774080256848
2020, 40.40323490101756, -1132.060684076413, 0.0, -1023.2773982995174
2030, 40.23956850168488, -1131.6200190125571, 0.0, -1023.2773951958807
2040, 40.07771440966542, -1131.1842375944793, 0.0, -1023.2773962093198
2050, 39.91920022591942, -1130.757448926806, 0.0, -1023.2773974705316
2060, 39.765221934857976, -1130.3428696231508, 0.0, -1023.2773954768618
2070, 39.61847629688018, -1129.947758832045, 0.0, -1023.2773885112731
2080, 39.48405985788969, -1129.585839295884, 0.0, -1023.2773771721074
2090, 39.36914151232408, -1129.2764153087721, 0.0, -1023.2773639353303
2100, 39.28162971485844, -1129.0407832114531, 0.0, -1023.2773521019797
2110, 39.22839126030805, -1128.8974344073645, 0.0, -1023.2773446424607
2120, 39.21364523123798, -1128.857730308901, 0.0, -1023.2773433425066
2130, 39.23800263150994, -1128.9233162290848, 0.0, -1023.2773484239021
2140, 39.298367542406105, -1129.0858553273117, 0.0, -1023.2773586214358
2150, 39.388663644274864, -1129.3289851477675, 0.0, -1023.2773716053762
2160, 39.50115497063284, -1129.6318743018146, 0.0, -1023.2773846126839
2170, 39.6280121561873, -1129.973440179033, 0.0, -1023.2773951292281
2180, 39.76274615778628, -1130.336209725442, 0.0, -1023.2774014603718
2190, 39.901191795951, -1130.708967902765, 0.0, -1023.2774030636747
2200, 40.04185287557441, -1131.087686948252, 0.0, -1023.2774005919404
2210, 40.18557934928577, -1131.4746569344104, 0.0, -1023.2773956712194
2220, 40.3346943370072, -1131.876134907136, 0.0, -1023.2773904864043
2230, 40.49179718116657, -1132.2991216745224, 0.0, -1023.2773872720624
2240, 40.65852379018788, -1132.7480236086647, 0.0, -1023.2773878150113
2250, 40.834541566461716, -1133.2219461652066, 0.0, -1023.2773930700025
2260, 41.016996148330996, -1133.7132040725671, 0.0, -1023.2774029629549
2270, 41.20052565869731, -1134.2073597145588, 0.0, -1023.2774164100558
2280, 41.377839216959416, -1134.6847809562028, 0.0, -1023.2774315348926
2290, 41.540745356416515, -1135.1234104569198, 0.0, -1023.2774460294897
2300, 41.68143289344623, -1135.502214762723, 0.0, -1023.2774575830927
2310, 41.79376469340314, -1135.8046681119538, 0.0, -1023.2774643008474
2320, 41.87434518911709, -1136.0216270208157, 0.0, -1023.2774650598293
2330, 41.923155233450956, -1136.1530398394639, 0.0, -1023.2774597627111
2340, 41.9436086101258, -1136.2080989751223, 0.0, -1023.2774494088752
2350, 41.94199233126924, -1136.20373369271, 0.0, -1023.2774358603076
2360, 41.92642214852101, -1136.1617973209338, 0.0, -1023.2774212713699
2370, 41.905621708241746, -1136.1057795148963, 0.0, -1023.277407402758
2380, 41.88789180900425, -1136.058030649035, 0.0, -1023.2773952267995
2390, 41.880486135201146, -1136.0380811860873, 0.0, -1023.2773850962263
2400, 41.88932286609778, -1136.0618657954626, 0.0, -1023.2773773378663
2410, 41.91874392088953, -1136.1410756801463, 0.0, -1023.2773727977865
2420, 41.9710534077219, -1136.2819159351063, 0.0, -1023.2773728980196
2430, 42.045809922835005, -1136.4831995840407, 0.0, -1023.2773791154028
2440, 42.139138637584885, -1136.7344946024116, 0.0, -1023.2773921690325
2450, 42.24347690724654, -1137.0154383146808, 0.0, -1023.2774113505338
2460, 42.348093265488586, -1137.2971345341102, 0.0, -1023.2774343023782
2470, 42.44048576652586, -1137.5459187916629, 0.0, -1023.277457294438
2480, 42.50850085671819, -1137.729063907532, 0.0, -1023.2774758608697
2490, 42.54281647709069, -1137.821466424303, 0.0, -1023.277485628725
2500, 42.53932461677241, -1137.812062398663, 0.0, -1023.2774832274804
2510, 42.50090637263173, -1137.7086075340844, 0.0, -1023.2774671801558
2520, 42.43811383335545, -1137.5395137986823, 0.0, -1023.2774385892027
2530, 42.36840122817171, -1137.351779527007, 0.0, -1023.2774013242283
2540, 42.31382987678084, -1137.2048095694884, 0.0, -1023.2773614560485
2550, 42.297580478953094, -1137.1610235261053, 0.0, -1023.2773259413528
2560, 42.34000298640525, -1137.2752185796733, 0.0, -1023.2773009389563
2570, 42.455124353161295, -1137.5851653920613, 0.0, -1023.2772903786357
2580, 42.64839737169859, -1138.1055463199875, 0.0, -1023.2772953005314
2590, 42.91606404839639, -1138.8262415704144, 0.0, -1023.2773140839499
2600, 43.246029744700635, -1139.714683600557, 0.0, -1023.2773432747352
2610, 43.619811301054995, -1140.7211033208953, 0.0, -1023.2773785814828
2620, 44.015011876971876, -1141.7851943323426, 0.0, -1023.2774157543084
2630, 44.4078232364106, -1142.8428508502836, 0.0, -1023.2774512556423
2640, 44.775166561352975, -1143.8319321439812, 0.0, -1023.277482687532
2650, 45.09622197196475, -1144.6963807813404, 0.0, -1023.2775088951436
2660, 45.35327867951349, -1145.3885113323868, 0.0, -1023.2775296845175
2670, 45.53204609821174, -1145.8698474397465, 0.0, -1023.2775452430774
2680, 45.621724243575734, -1146.111310742548, 0.0, -1023.277555520175
2690, 45.61515447989107, -1146.0936263860792, 0.0, -1023.2775598582414
2700, 45.50924316888928, -1145.8084637004645, 0.0, -1023.2775570228202
2710, 45.305643325846155, -1145.2602718883318, 0.0, -1023.2775455720905
2720, 45.011498709581836, -1144.4682839725986, 0.0, -1023.277524386972
2730, 44.63996506064675, -1143.4679207315596, 0.0, -1023.2774932036718
2740, 44.21021740662763, -1142.3108108412723, 0.0, -1023.2774530869718
2750, 43.74668631575938, -1141.0627349244376, 0.0, -1023.2774068204344
2760, 43.27732349974519, -1139.7989559716375, 0.0, -1023.2773590879835
2770, 42.83082924523006, -1138.5967540398876, 0.0, -1023.2773161468604
2780, 42.433060570251556, -1137.5257542891618, 0.0, -1023.2772846873937
2790, 42.103266950877305, -1136.6377900382433, 0.0, -1023.2772699690232
2800, 41.85115948313382, -1135.9590098148399, 0.0, -1023.277273976071
2810, 41.675784846793995, -1135.4868447966933, 0.0, -1023.2772946437913
2820, 41.56660781848863, -1135.19292423427, 0.0, -1023.2773266794586
2830, 41.50637694251523, -1135.0307930147803, 0.0, -1023.2773634796746
2840, 41.474769606812366, -1134.9457277123672, 0.0, -1023.2773990322013
2850, 41.451797398993925, -1134.8839063436224, 0.0, -1023.2774289546752
2860, 41.420380030827054, -1134.799338576674, 0.0, -1023.277450566474
2870, 41.36799605281049, -1134.6583097430573, 0.0, -1023.2774624506283
2880, 41.287599320718684, -1134.4418479618805, 0.0, -1023.2774640468047
2890, 41.177995576548575, -1134.1467379712467, 0.0, -1023.2774555611243
2900, 41.04372678967007, -1133.7852099081665, 0.0, -1023.2774381505873
2910, 40.89437990641126, -1133.3830783666535, 0.0, -1023.2774141314356
2920, 40.743231112463334, -1132.9760921175362, 0.0, -1023.2773869410954
2930, 40.605269191685146, -1132.6046117019184, 0.0, -1023.2773607194576
2940, 40.49484205921076, -1132.3072721305014, 0.0, -1023.2773395766
2950, 40.42333452509787, -1132.1147295789958, 0.0, -1023.2773267702413
2960, 40.397330598939874, -1132.0447128553642, 0.0, -1023.2773240575546
2970, 40.41761796799022, -1132.0993427327996, 0.0, -1023.2773314110641
2980, 40.47919415760673, -1132.2651486730865, 0.0, -1023.2773471553799
2990, 40.57220384440073, -1132.515592971503, 0.0, -1023.2773684526848
3000, 40.68354488226446, -1132.8153955556722, 0.0, -1023.2773919728681
3010, 40.79877666908796, -1133.1256728018614, 0.0, -1023.2774145469422
3020, 40.90396891160666, -1133.4089156836728, 0.0, -1023.2774336273066
3030, 40.98722810018541, -1133.6330998882117, 0.0, -1023.2774474621485
3040, 41.03978886039305, -1133.7746241249392, 0.0, -1023.2774550056625
3050, 41.05669694806684, -1133.820148825194, 0.0, -1023.277455694341
3060, 41.03718312741467, -1133.7676026191843, 0.0, -1023.2774492796079
3070, 40.98480120032174, -1133.6265540275997, 0.0, -1023.2774358838054
3080, 40.90729341894082, -1133.4178494060882, 0.0, -1023.2774163131952
3090, 40.81602345792755, -1133.1720866492863, 0.0, -1023.2773924502238
3100, 40.72478977697138, -1132.9264203690786, 0.0, -1023.2773673819698
3110, 40.64798068524765, -1132.7195940945, 0.0, -1023.2773449783119
3120, 40.598321725106324, -1132.585874307246, 0.0, -1023.2773289617007
3130, 40.58472692736498, -1132.5492640543705, 0.0, -1023.2773218860559
3140, 40.610810366756226, -1132.6194947820486, 0.0, -1023.2773245181795
3150, 40.67440496736178, -1132.7907307368523, 0.0, -1023.2773358265288
3160, 40.76811233945948, -1133.0430498337596, 0.0, -1023.2773534465053
3170, 40.88064124808993, -1133.346048098684, 0.0, -1023.2773743766767
3180, 40.998552826279564, -1133.6635392619878, 0.0, -1023.2773956903997
3190, 41.108013191707016, -1133.958274097166, 0.0, -1023.2774150592863
3200, 41.19625181038772, -1134.1958671422922, 0.0, -1023.2774309179318
3210, 41.252613550570366, -1134.3476290800447, 0.0, -1023.277442251947
3220, 41.26929187809665, -1134.3925404275687, 0.0, -1023.2774482033062
3230, 41.24193073534127, -1134.3188717813675, 0.0, -1023.2774477923053
3240, 41.1702279212005, -1134.12580843839, 0.0, -1023.2774399742331
3250, 41.058504293017556, -1133.8249833383104, 0.0, -1023.2774240396183
3260, 40.916028833442354, -1133.4413528357754, 0.0, -1023.277400163462
3270, 40.75681600090211, -1133.0126514958536, 0.0, -1023.2773698223847
3280, 40.59868537621122, -1132.5868603126185, 0.0, -1023.2773358582923
3290, 40.461563580675154, -1132.2176343730991, 0.0, -1023.2773021259461
3300, 40.36523209035231, -1131.9582383158365, 0.0, -1023.2772728264883
3310, 40.326894320718196, -1131.8549950727243, 0.0, -1023.2772517278497
3320, 40.358996500171045, -1131.9414180263693, 0.0, -1023.2772414894488
3330, 40.46767943553231, -1132.2340420759353, 0.0, -1023.2772432565307
3340, 40.65208950722246, -1132.7305684702167, 0.0, -1023.2772565973906
3350, 40.904587264124544, -1133.410426690611, 0.0, -1023.2772797571915
3360, 41.21171571132396, -1134.237381979112, 0.0, -1023.2773101293149
3370, 41.555668842935134, -1135.1634898292352, 0.0, -1023.277344809763
3380, 41.91595508869459, -1136.133575205156, 0.0, -1023.2773810861511
3390, 42.2709871183976, -1137.0895132771534, 0.0, -1023.277416720095
3400, 42.59944096666331, -1137.9738887816056, 0.0, -1023.2774499453227
3410, 42.88137711447995, -1138.7330142279177, 0.0, -1023.2774792298073
3420, 43.09923765286141, -1139.3196144044512, 0.0, -1023.277502978381
3430, 43.238862299017335, -1139.6955618005434, 0.0, -1023.2775193921772
3440, 43.290582661634566, -1139.834823002289, 0.0, -1023.2775266207977
3450, 43.250301179926694, -1139.7263641012325, 0.0, -1023.2775231923507
3460, 43.12031695663307, -1139.3763747574887, 0.0, -1023.2775085707716
3470, 42.909597121834324, -1138.8089992938242, 0.0, -1023.2774836191126
3480, 42.63324801701199, -1138.0649130372224, 0.0, -1023.2774507462987
3490, 42.31111493445712, -1137.1975518847487, 0.0, -1023.277413590619
3500, 41.9656895172377, -1136.2674773441545, 0.0, -1023.277376260363
3510, 41.61973936361383, -1135.3359934304794, 0.0, -1023.277342378311
3520, 41.29417675920211, -1134.4594076061737, 0.0, -1023.2773143326276
3530, 41.00657613169562, -1133.6850389027645, 0.0, -1023.2772930627419
3540, 40.7704717795636, -1133.0493274541586, 0.0, -1023.2772784159904
3550, 40.59526893448136, -1132.5775956865268, 0.0, -1023.2772697965718
3560, 40.48644234600149, -1132.2845835479031, 0.0, -1023.2772667178349
3570, 40.445737428852226, -1132.174990282995, 0.0, -1023.2772690000561
3580, 40.47126511623244, -1132.2437296612081, 0.0, -1023.2772766116593
3590, 40.55756230583754, -1132.4760924261416, 0.0, -1023.2772893714123
3600, 40.69576134034139, -1132.8482024487416, 0.0, -1023.2773067855528
3610, 40.87394590046166, -1133.3279750353756, 0.0, -1023.2773281351366
3620, 41.07764744980918, -1133.8764537666339, 0.0, -1023.2773526668697
3630, 41.290386003042244, -1134.449266505684, 0.0, -1023.2773796156529
3640, 41.4942428421169, -1134.998167133552, 0.0, -1023.2774079357227
3650, 41.67059602018323, -1135.473015465167, 0.0, -1023.2774359165849
3660, 41.80120370466083, -1135.8246939334117, 0.0, -1023.2774610308347
3670, 41.869699631621366, -1136.0091343295605, 0.0, -1023.2774802533979
3680, 41.86332294281062, -1135.9919760210364, 0.0, -1023.2774907968953
3690, 41.7744905411405, -1135.752800264779, 0.0, -1023.2774909521905
3700, 41.60176597456107, -1135.2877394445115, 0.0, -1023.2774806639643
3710, 41.349917613602216, -1134.6096337902936, 0.0, -1023.2774616107265
3720, 41.0290211767815, -1133.7456145582985, 0.0, -1023.2774367810849
3730, 40.65283142571558, -1132.7327191683007, 0.0, -1023.277409724447
3740, 40.23682613502468, -1131.6126238930822, 0.0, -1023.2773837340964
3750, 39.796367120012, -1130.4266918825078, 0.0, -1023.2773611939027
