s, T, E, p, H
0, 93.85534529334565, -1250.651284000948, 0.0, -997.9513981193325
10, 93.47032653582423, -1249.6146576391304, 0.0, -997.9514116610159
20, 92.44207356587728, -1246.8461695033889, 0.0, -997.9514329516783
30, 90.7665526085999, -1242.3349537030401, 0.0, -997.9514567975414
40, 88.44260129638305, -1236.0778719637929, 0.0, -997.9514745293593
50, 85.47665227143786, -1228.0922315784812, 0.0, -997.9514739367711
60, 81.88928820031512, -1218.4334347742451, 0.0, -997.9514396521887
70, 77.72333943909666, -1207.216782483267, 0.0, -997.9513544438656
80, 73.05272747683728, -1194.6412874958644, 0.0, -997.9512019281286
90, 67.99049383478965, -1181.011296226952, 0.0, -997.950971006411
100, 62.69356394043511, -1166.7493209622592, 0.0, -997.950661666474
110, 57.361149778188484, -1152.39174471427, 0.0, -997.9502906054843
120, 52.223917528882374, -1138.5596583635463, 0.0, -997.9498938520823
130, 47.522771127150634, -1125.9017331559785, 0.0, -997.9495232623931
140, 43.47908942174251, -1115.0140929144843, 0.060035167962362225, -997.9492533918079
150, 40.25909144109941, -1106.344285900349, 0.24865942664903695, -997.9490977406753
160, 37.95458360751978, -1100.1395308191813, 0.447718793825028, -997.9490917309508
170, 36.570988584449225, -1096.4144187424768, 0.6522453381609953, -997.9492262381623
180, 36.031302592155, -1094.9615871183564, 0.856831986532012, -997.9494667671346
190, 36.19525672278593, -1095.4033224994562, 1.055830533811471, -997.9497654887584
200, 36.886153420364266, -1097.2638294392257, 1.243565055901857, -997.9500745241002
210, 37.918165040327196, -1100.042739863809, 1.4145457998950375, -997.9503555826304
220, 39.11869741451589, -1103.2753298489372, 1.5636709910650495, -997.950584182198
230, 40.34327346682939, -1106.572592575647, 1.68640731009173, -997.9507493626168
240, 41.48285720162418, -1109.640954946888, 1.7789430525805718, -997.9508509029471
250, 42.464983157231345, -1112.2853150721037, 1.838310612598042, -997.9508958202478
260, 43.25054980523761, -1114.4004054830941, 1.862476773471827, -997.9508951654802
270, 43.82805126632756, -1115.955259832916, 1.8504004482370484, -997.950861481405
280, 44.20670236300776, -1116.9747006814334, 1.8020582016299738, -997.9508069711768
290, 44.40953741114574, -1117.5207572554657, 1.7184383207925944, -997.9507423482005
300, 44.467190844845305, -1117.6759196158291, 1.6015045539998016, -997.9506762975338
310, 44.41272940440017, -1117.5292245381072, 1.4541310240064549, -997.950615380524
320, 44.277654248207185, -1117.1654915358295, 1.2800103178517148, -997.9505641317866
330, 44.08906791910538, -1116.6576951803838, 1.0835373941756101, -997.9505251522678
340, 43.867977331519, -1116.0623960775674, 0.8696727342089383, -997.9504991910924
350, 43.62868728570366, -1115.418108157203, 0.6437890571060022, -997.9504853616831
360, 43.37915554851012, -1114.7462551617045, 0.4115068422690952, -997.950481596674
370, 43.12205270363149, -1114.0540248221737, 0.17852472112091303, -997.9504852408081
380, 42.856420088505295, -1113.3388142968545, 0.0, -997.9504745937593
390, 42.58427270142448, -1112.60608709605, 0.0, -997.9504879038267
400, 42.30237140457347, -1111.8470976034603, 0.0, -997.9505007389305
410, 42.005235188728264, -1111.0470845296327, 0.0, -997.9505090980931
420, 41.690185864194184, -1110.1988325617108, 0.0, -997.9505085335198
430, 41.35972492425998, -1109.309072763506, 0.0, -997.9504949884315
440, 41.02358319880896, -1108.4040027937288, 0.0, -997.9504664459275
450, 40.69955504610904, -1107.5315348832314, 0.0, -997.9504248948856
460, 40.41211097707833, -1106.7575614826515, 0.0, -997.9503774035267
470, 40.18830657991284, -1106.1549390393689, 0.0, -997.9503348713483
480, 40.051738471153534, -1105.7872108699096, 0.0, -997.9503081406369
490, 40.01663476923214, -1105.6926914508488, 0.0, -997.9503033327774
500, 40.084518103815384, -1105.8754793911107, 0.0, -997.950319467674
510, 40.24468917035226, -1106.3067607618877, 0.0, -997.9503498520645
520, 40.47784365749769, -1106.9345511183346, 0.0, -997.9503857411415
530, 40.76092617220636, -1107.6967676035615, 0.0, -997.9504195404662
540, 41.071485624332546, -1108.5329569068274, 0.0, -997.9504461524494
550, 41.39071368574963, -1109.3924760871073, 0.0, -997.9504629310476
560, 41.70509582944038, -1110.2389375150935, 0.0, -997.950469300075
570, 42.006841624347146, -1111.0513672183592, 0.0, -997.950466555302
580, 42.293216304679575, -1111.8224050278104, 0.0, -997.950457720439
590, 42.5648921721762, -1112.5538653850224, 0.0, -997.9504471049684
600, 42.823599772643725, -1113.250412343354, 0.0, -997.950439371497
610, 43.069609926257165, -1113.91277879629, 0.0, -997.9504382464381
