s, T, E, p, H
0, 90.93397832867599, -1250.6839171487698, 0.0, -1005.8496365375094
10, 90.6660804958279, -1249.9626525442468, 0.0, -1005.84967077406
20, 89.74059185748042, -1247.470876313626, 0.0, -1005.8497171728714
30, 88.1421543179187, -1243.1672320903592, 0.0, -1005.8497701186222
40, 85.85682299751855, -1237.0141642335318, 0.0, -1005.849819722093
50, 82.87763384697752, -1228.9929076412795, 0.0, -1005.8498511663233
60, 79.21276262139514, -1219.1254550281678, 0.0, -1005.8498444358187
70, 74.89629395869692, -1207.5035529347156, 0.0, -1005.8497752285616
80, 70.00092694494322, -1194.3229140001988, 0.0, -1005.8496182565559
90, 64.6505341178677, -1179.917048821819, 0.03150519243340035, -1005.8493647415073
100, 59.02552163149523, -1164.7716669667145, 0.2067257356470541, -1005.8489915052115
110, 53.36671814025918, -1149.5352195148919, 0.3832408398416195, -1005.8485329253324
120, 47.95969783624051, -1134.976654997251, 0.5580528349492384, -1005.8480461550436
130, 43.09979385494822, -1121.8912197105856, 0.7282972411698149, -1005.8476107437688
140, 39.04745906094511, -1110.9802449516146, 0.8912952350496227, -1005.8473042775636
150, 35.985388462353214, -1102.7356746045432, 1.0445956436277133, -1005.847175292965
160, 33.99170771893191, -1097.3678628720188, 1.1860053418584748, -1005.8472293412577
170, 33.036684572532245, -1094.7967253613065, 1.3136075686252533, -1005.8474343508377
180, 33.000361453172545, -1094.6992312082589, 1.4257684671363664, -1005.847738017279
190, 33.70197691121962, -1096.5886362253725, 1.5211330551858961, -1005.8480855105283
200, 34.93151710146756, -1099.899444543991, 1.5986127548828788, -1005.8484306393157
210, 36.476987662089975, -1104.0608406541771, 1.657367433355937, -1005.8487399932596
220, 38.14475072878678, -1108.5514452807922, 1.6967854732527141, -1005.8489926285775
230, 39.77279902101072, -1112.9350529257872, 1.7164655582844013, -1005.8491779296571
240, 41.237968878167784, -1116.8800502435986, 1.7162035261370931, -1005.8492933172645
250, 42.45828743332663, -1120.1657339510111, 1.6959867973642848, -1005.8493425340251
260, 43.39141456091642, -1122.678114690219, 1.655997630784892, -1005.8493344698252
270, 44.02990185628545, -1124.397150889603, 1.5966249776440078, -1005.8492819356658
280, 44.394039417225244, -1125.3774872603262, 1.5184832583033165, -1005.8491997718123
290, 44.52339712892662, -1125.7256777863852, 1.4224352106233367, -1005.849102420578
300, 44.46841308545158, -1125.5775361628866, 1.3096152368956426, -1005.8490020350933
310, 44.28308871499194, -1125.078467507108, 1.181449481669537, -1005.848908127315
320, 44.019073511116154, -1124.3675426780326, 1.0396691741755366, -1005.848828393763
330, 43.72083124003642, -1123.5644840320424, 0.8863144520349108, -1005.8487691681188
340, 43.42174410408443, -1122.7591751338732, 0.7237267919917014, -1005.8487344382721
350, 43.14169158509781, -1122.0051401105939, 0.5545291525560407, -1005.8487240192131
360, 42.88702881077598, -1121.3194843334754, 0.3815938557296167, -1005.8487324821897
370, 42.6534781160686, -1120.6906805770275, 0.20799901581111344, -1005.8487499581997
380, 42.43146336658945, -1120.0929339366505, 0.036974920115852614, -1005.8487647099105
390, 42.21390368714594, -1119.5071599219716, 0.0, -1005.8487570785524
400, 42.00155084996038, -1118.9353977209526, 0.0, -1005.8487421504852
410, 41.801213095053974, -1118.3959679617844, 0.0, -1005.8487097761373
420, 41.62859592954278, -1117.931163741481, 0.0, -1005.8486669169429
430, 41.50465296583484, -1117.597412395364, 0.0, -1005.8486245640316
440, 41.4496525711076, -1117.4492965487777, 0.0, -1005.8485939802248
450, 41.477111999008436, -1117.5232182660877, 0.0, -1005.8485828354775
460, 41.58967230290407, -1117.8262901764128, 0.0, -1005.8485928811818
470, 41.778170628956396, -1118.333837769907, 0.0, -1005.8486200416796
480, 42.023885661482694, -1118.9954472584395, 0.0, -1005.8486565480371
490, 42.302833287199576, -1119.7465343476758, 0.0, -1005.8486938918882
500, 42.59052108160451, -1120.521147961139, 0.0, -1005.8487253801836
510, 42.86575301915959, -1121.262215684845, 0.0, -1005.8487476259389
520, 43.11263771960954, -1121.9269511579355, 0.0, -1005.84876085615
530, 43.32060693177309, -1122.4869030988016, 0.0, -1005.8487681714184
540, 43.482843871398174, -1122.9237221150654, 0.0, -1005.8487739619582
550, 43.593992253219184, -1123.222990339655, 0.0, -1005.8487818373976
560, 43.64827214106997, -1123.3691465818658, 0.0, -1005.8487927383634
570, 43.63901145271557, -1123.3442240797629, 0.0, -1005.8488040840134
580, 43.5600341019187, -1123.1315887208655, 0.0, -1005.8488105034955
590, 43.408499404735736, -1122.723586093607, 0.0, -1005.8488059563203
600, 43.18805084133301, -1122.1300219665948, 0.0, -1005.8487863593562
610, 42.910866729647196, -1121.3836856089424, 0.0, -1005.8487515913712
620, 42.59754771234524, -1120.5400473102277, 0.0, -1005.8487059476008
630, 42.27461465045471, -1119.670520191514, 0.0, -1005.8486567220438
640, 41.97038763126661, -1118.8513620277022, 0.0, -1005.8486115537747
650, 41.71066565509774, -1118.1520406059135, 0.0, -1005.8485759695021
660, 41.515498291417835, -1117.6265866542046, 0.012340361083444268, -1005.8485984344596
670, 41.38988652108077, -1117.2883751626698, 0.2990714234450999, -1005.8485890978511
680, 41.33212859122369, -1117.1328627881942, 0.5891306792626786, -1005.8485864840399
690, 41.34208072446277, -1117.1596612834417, 0.872967824326037, -1005.8485894576692
700, 41.41597140847697, -1117.3586152317498, 1.1414729928206195, -1005.8485971727101
710, 41.546973731829816, -1117.711342670857, 1.386221462071503, -1005.8486087163292
720, 41.725818688055725, -1118.1928861009567, 1.5996788378066205, -1005.848622832488
730, 41.94158387549333, -1118.7738360571261, 1.7753708632730814, -1005.8486379673928
740, 42.18263450993359, -1119.4228650200128, 1.9080208318616034, -1005.8486525600872
750, 42.43756515797577, -1120.1092633033836, 1.9936562441205368, -1005.8486653694433
760, 42.69596469487904, -1120.8049988784642, 2.0296852750272567, -1005.848675695384
770, 42.94887887097366, -1121.4859628738118, 2.014942958242409, -1005.8486834464475
