s, T, E, p, H
0, 76.70400641614599, -1250.6250364684136, 0.0, -1044.1041014333255
10, 76.24862393342961, -1249.3989298357199, 0.0, -1044.1040848123966
20, 75.2091175175422, -1246.6001072557585, 0.0, -1044.1040708868272
30, 73.59692752762058, -1242.2593678255262, 0.0, -1044.1040562730595
40, 71.42728348131, -1236.417710330833, 0.0, -1044.1040351944148
50, 68.72224480276378, -1229.1345204917245, 0.0, -1044.1039996949712
60, 65.51485948922354, -1220.498768406543, 0.0, -1044.103940123378
70, 61.8541348919281, -1210.6423930595956, 0.0, -1044.1038461111727
80, 57.81023991438199, -1199.7543106368348, 0.0, -1044.103708281756
90, 53.47896625831969, -1188.09242872528, 0.0, -1044.1035208127296
100, 48.984038387681046, -1175.9898689532527, 0.0, -1044.1032846367248
110, 44.47556520168845, -1163.850801249703, 0.0, -1044.1030104780689
120, 40.123081159344366, -1152.1317089160243, 0.0, -1044.1027202793591
130, 36.10255087343251, -1141.3063974593688, 0.0, -1044.1024453857042
140, 32.57846886063166, -1131.8177934387477, 0.0, -1044.1022207396286
150, 29.684279361880815, -1124.025217449385, 0.0, -1044.1020763242827
160, 27.505736083063, -1118.1595731319553, 0.0, -1044.1020290724732
170, 26.07152314693741, -1114.2980905559268, 0.0, -1044.1020787741866
180, 25.35333072747346, -1112.3645313625457, 0.0, -1044.102209578667
190, 25.27434999466057, -1112.1520676459033, 0.055290323185879474, -1044.1023967462795
200, 25.723380864550997, -1113.3612696332327, 0.13428797594169314, -1044.102610058281
210, 26.572212352647533, -1115.6469127830264, 0.21070053748100204, -1044.102825356264
220, 27.68948723914974, -1118.6553069760664, 0.28266211061617397, -1044.10302395389
230, 28.951816181064515, -1122.054222107907, 0.3484138018212432, -1044.1031941493616
240, 30.251109533330553, -1125.5526276274022, 0.40635185846848804, -1044.1033302754818
250, 31.498492594787518, -1128.9112325261929, 0.45507162487375385, -1044.1034311242831
260, 32.62561016114221, -1131.945996204938, 0.4934060758169402, -1044.1034983826721
270, 33.584160835990666, -1134.526873365163, 0.5204578479977121, -1044.1035353639083
280, 34.344365587030275, -1136.5736897735724, 0.5356238749050435, -1044.1035460924286
290, 34.892892984892256, -1138.050555498889, 0.538611933304603, -1044.1035347106458
300, 35.23058945754573, -1138.9597534466225, 0.5294486253932082, -1044.103505167548
310, 35.370207341391215, -1139.3356222110708, 0.5084785458989257, -1044.1034611568155
320, 35.33418571048781, -1139.2385812362697, 0.47635461487167957, -1044.103406261924
330, 35.15242646555361, -1138.7491433400546, 0.43401979172804056, -1044.1033442271394
340, 34.8599418920392, -1137.9615811663389, 0.38268062128876723, -1044.103279218537
350, 34.494258244365895, -1136.9769365627417, 0.3237732945348227, -1044.1032158952812
360, 34.09256396804014, -1135.8953420524235, 0.25892313110616255, -1044.1031591223136
370, 33.68878177422893, -1134.8081368654937, 0.18989860135804698, -1044.1031132652888
380, 33.31095962786055, -1133.7908413596663, 0.11856119570963924, -1044.1030812192294
390, 32.9795062382904, -1132.8984053172824, 0.04681260920477232, -1044.1030635410598
400, 32.706497210900416, -1132.1633414848668, 0.05666184585346087, -1044.10306013435
410, 32.49598206061448, -1131.5965443919658, 0.17184289807705228, -1044.103062452685
420, 32.348306856208985, -1131.198942662752, 0.28120339679430106, -1044.1030673508205
430, 32.26191672693914, -1130.96634569714, 0.3816147410774908, -1044.10307062486
440, 32.23543356976431, -1130.8950411856529, 0.47021728324075696, -1044.1030704250766
450, 32.26862789213781, -1130.984412482382, 0.5444923097791273, -1044.1030680004744
460, 32.36175984904158, -1131.2351639659305, 0.6023242980298266, -1044.103067277977
470, 32.51352564052598, -1131.6437902183325, 0.6420522748993752, -1044.1030732427548
480, 32.71847902134233, -1132.1956313236471, 0.6625093150082051, -1044.1030896674242
490, 32.96513052746462, -1132.8597532650808, 0.6630494396820505, -1044.103117227714
500, 33.23571446992528, -1133.588320040838, 0.6435614179607374, -1044.1031529734323
510, 33.507901448183496, -1134.321205551189, 0.6044692256848945, -1044.1031913760419
520, 33.757907094178805, -1134.9943656509138, 0.5467191858440706, -1044.103226274263
530, 33.96396526233992, -1135.5491913181133, 0.4717540882382666, -1044.1032526871788
