s, T, E, p, H
2560, 548.2017061732141, -107.4710211248027, 6.935938061273287, 1368.5291806442058
2570, 548.0539164357189, -107.0717501539933, 7.479176333608085, 1368.5305366141936
2580, 547.4850558346891, -105.53914003350313, 8.262249703811364, 1368.531523698047
2590, 547.0142259327544, -104.27058302273109, 9.342496910436344, 1368.5323994476541
2600, 546.9915871267706, -104.20948046400636, 10.425309867421996, 1368.5325483795957
2610, 547.5102940207025, -105.60620962000576, 11.2573217407019, 1368.5324064130946
2620, 548.497103382379, -108.2633964075769, 11.751907102580757, 1368.5321446232756
2630, 549.8045677602594, -111.78368526695361, 11.925589665130623, 1368.532125153479
2640, 551.3560396737478, -115.96101230917097, 12.108498558256226, 1368.5320431500145
2650, 553.082871881235, -120.61055635870659, 13.034986629780304, 1368.5318912092055
2660, 554.942971137151, -125.61889793946013, 12.88888766335467, 1368.5317552690506
2670, 556.8078433893434, -130.64133911221163, 12.606478631037396, 1368.5303707429919
2680, 558.1602589289275, -134.28402945712514, 12.516569535376627, 1368.5289780934763
2690, 558.4418806399926, -135.04263498619775, 11.994570420518269, 1368.528622124144
2700, 557.6332455041593, -132.86409040534184, 11.21170571759178, 1368.5299651198768
2710, 556.6775477015677, -130.28830404147075, 10.574303369264515, 1368.532592492138
2720, 557.1056179560213, -131.4394020454643, 11.381436358389394, 1368.5340479640456
2730, 559.4777080318538, -137.82701591873183, 11.832789144784815, 1368.5331442945526
2740, 563.0851294201296, -147.5414549597907, 12.392506311655, 1368.5314708961432
2750, 566.8136568763952, -157.58119684658172, 12.839322460686823, 1368.5305654736997
2760, 569.8814300608004, -165.8410716460885, 12.860780517134508, 1368.5304859068128
2770, 572.0102157944204, -171.5724016774552, 12.674326687451547, 1368.530783736074
2780, 573.2154768460861, -174.8171442265963, 12.288223344164503, 1368.5311342528796
2790, 573.6049972446413, -175.86579140253298, 11.737125045890435, 1368.5312473788288
2800, 573.2573836148898, -174.92961586581936, 11.086811405186284, 1368.5314940742546
2810, 572.2762476159846, -172.28778111398248, 10.048690312411962, 1368.5316790171992
2820, 570.8421011279191, -168.42617714697886, 9.18869502181957, 1368.5319296138755
2830, 569.1432277667004, -163.85220099238873, 8.64748756401245, 1368.5317911757859
2840, 567.1972905846845, -158.61291896297462, 8.546596051910118, 1368.5317540988533
2850, 565.0380378726128, -152.79871459623095, 9.145712733165446, 1368.5323000935068
2860, 563.0678475690659, -147.49215076797054, 9.359609486851763, 1368.534244740885
2870, 562.2168049317784, -145.19959711680383, 9.244499102131316, 1368.5354171537133
2880, 563.0966242751539, -147.56918919086075, 8.928636286431416, 1368.5346858725345
2890, 565.2975182067506, -153.49680732395615, 8.421946693917105, 1368.5328425966275
2900, 567.7189663992373, -160.01842910390664, 8.129673121580195, 1368.5308247880557
2910, 569.3412827793286, -164.38653151729642, 7.5906395314380815, 1368.5307118890792
2920, 569.9275977538017, -165.96529172349946, 6.96994704979477, 1368.5305695727463
2930, 569.4680466014096, -164.7276805629404, 5.647825005708103, 1368.5308668285588
2940, 567.9042439352713, -160.5179373992514, 4.98922544856432, 1368.5301651418304
2950, 565.2208924597177, -153.29219851455719, 6.946258575145449, 1368.5311411796852
2960, 561.6953820232391, -143.7994492926288, 9.261914685366813, 1368.531665082021
2970, 557.5955444890737, -132.7605696673134, 11.737349048326736, 1368.5319781368482
2980, 553.1816877706508, -120.87634565334443, 14.235149590867985, 1368.5321577678665
2990, 548.6470750001356, -108.66665570467393, 16.151198034341622, 1368.5326749086912
3000, 544.314581355537, -97.00249762481955, 17.357045380349735, 1368.5318538000824
3010, 540.3669632931178, -86.37297777557477, 18.95659160705762, 1368.5326488733474
3020, 537.0855104495445, -77.53678264116347, 20.32444241949646, 1368.533729113608
3030, 535.1703301156615, -72.37903791068118, 21.34660735250091, 1368.5349657059305
3040, 535.3384262711522, -72.83090040482577, 21.9731335892373, 1368.5356920246752
3050, 537.9065747360778, -79.74655452778654, 22.17432973389063, 1368.534623554619
3060, 542.1596477827355, -91.20042201544541, 22.079354747697653, 1368.531900060703
3070, 546.7159312510595, -103.46933756564162, 21.742231152506456, 1368.5305043719611
3080, 550.6313498513764, -114.01182769184062, 21.22462796906619, 1368.530043901999
3090, 553.4694386113911, -121.65354468085371, 20.300360859317895, 1368.5297106140001
3100, 555.0731888126418, -125.9710093415182, 19.57635050626139, 1368.530247145191
3110, 555.6997321419948, -127.65675184534922, 18.871515105341825, 1368.5314349630432
3120, 555.884077270595, -128.15175898243592, 17.869809820059967, 1368.5327660240048
3130, 556.3685703121141, -129.45585083654365, 18.00758810016715, 1368.5331426146047
3140, 557.4655202378815, -132.4095066384906, 18.275742024024897, 1368.5329586707912
3150, 558.8312142844853, -136.0878567211569, 18.19080444512475, 1368.5316578669629
3160, 559.9035429548994, -138.97553343722228, 16.76688369595488, 1368.531161756267
3170, 560.5201750422167, -140.6351878623937, 15.040454886246618, 1368.5317522282724
3180, 560.9085157186397, -141.68045094263897, 13.085379258567643, 1368.5320731188551
3190, 561.303894657025, -142.7450996108741, 10.571178512015218, 1368.5319585194864
3200, 561.6710165700338, -143.73399816510835, 7.937468097901297, 1368.5315136887134
3210, 561.970562083908, -144.5413935374675, 7.275217186715479, 1368.5306266397297
3220, 561.8493829945874, -144.21584463406853, 6.85104717001214, 1368.5299081158782
3230, 560.9636666029153, -141.83063908909145, 6.6225262834335465, 1368.5303754192619
3240, 559.635316842837, -138.25247424871813, 6.647907387837524, 1368.53203823161
3250, 558.723616984513, -135.79712781713576, 6.908397420583499, 1368.5326874966463
3260, 558.6594366107572, -135.62517609163768, 7.654619913922341, 1368.5318374166293
3270, 558.9342711908589, -136.36692098296973, 8.163443742616828, 1368.5300681421463
3280, 558.753879867778, -135.88177506800307, 8.750504663988966, 1368.5295212431972
3290, 557.8409789036084, -133.42447539492946, 9.009361429424308, 1368.5288898443018
3300, 556.018452433257, -128.5173999580248, 9.096039574486008, 1368.5289221113737
3310, 553.7253556216403, -122.34019011769362, 9.103230485072741, 1368.5321063722358
3320, 552.7172953042483, -119.62455016777437, 9.020912598618388, 1368.533604401196
