s, T, E, p, H
1210, 39.54634329639254, -1096.4785659191118, 0.0, -990.0024093741727
1220, 39.192115783122894, -1095.5248247944512, 0.0, -990.0024045753398
1230, 38.87848848132183, -1094.6803990048331, 0.0, -990.002401478183
1240, 38.60876534650814, -1093.9541831198394, 0.0, -990.002398950287
1250, 38.38580815010882, -1093.3538819090004, 0.0, -990.0023966133214
1260, 38.212238563762135, -1092.8865544012297, 0.0, -990.0023948026139
1270, 38.09025348158171, -1092.5581164028592, 0.0, -990.0023943189094
1280, 38.02117945137102, -1092.3721405350598, 0.0, -990.0023961330104
1290, 38.00492463353037, -1092.3283804259363, 0.0, -990.0024011456338
1300, 38.03946615673371, -1092.4213902399233, 0.0, -990.0024099808873
1310, 38.120498271182306, -1092.6395770753209, 0.0, -990.0024227100588
1320, 38.24139950926108, -1092.9651121780294, 0.0, -990.0024384833144
1330, 38.39371223708029, -1093.3752218468687, 0.0, -990.0024552712642
1340, 38.5682560772042, -1093.8451854570492, 0.0, -990.0024700645415
1350, 38.75675278454409, -1094.3527111706899, 0.0, -990.002479703472
1360, 38.953518918153314, -1094.8824945369033, 0.0, -990.0024820609106
1370, 39.15660820399685, -1095.4292951559987, 0.0, -990.0024769632295
1380, 39.367924144306485, -1095.9982400217334, 0.0, -990.0024663386369
1390, 39.59222183796574, -1096.6021353199505, 0.0, -990.0024535545381
1400, 39.835339656148726, -1097.2567042541061, 0.0, -990.002442350305
1410, 40.10222019079453, -1097.9752576062078, 0.0, -990.002435875705
1420, 40.39523659361383, -1098.7641869443312, 0.0, -990.0024361302216
1430, 40.71313784276219, -1099.620124664555, 0.0, -990.0024438111884
1440, 41.0507099048012, -1100.529031799441, 0.0, -990.0024584233581
1450, 41.399103322576465, -1101.4670802511034, 0.0, -990.0024785012656
1460, 41.74670787781619, -1102.4030080185994, 0.0, -990.002501860052
1470, 42.08043223070578, -1103.3015647969946, 0.0, -990.0025258417531
1480, 42.387243251332, -1104.1276567772936, 0.0, -990.0025475576773
1490, 42.65581781341404, -1104.8507942696963, 0.0, -990.0025641561477
1500, 42.87814353574426, -1105.4494019495705, 0.0, -990.0025731681912
1510, 43.05086404691939, -1105.9144413638355, 0.0, -990.0025729693479
1520, 43.17610809966757, -1106.2516438148032, 0.0, -990.0025633229342
1530, 43.2615096985421, -1106.4815650232792, 0.0, -990.0025458505365
1540, 43.31918065880219, -1106.6368189327236, 0.0, -990.0025241597382
1550, 43.36359555577169, -1106.7563825477048, 0.0, -990.0025033295228
1560, 43.40870040470272, -1106.8778099343433, 0.0, -990.0024886167055
1570, 43.464965873450836, -1107.0292963730585, 0.0, -990.0024836567445
1580, 43.53735508657511, -1107.2242052559725, 0.0, -990.0024889266742
1590, 43.625016594146885, -1107.46024106932, 0.0, -990.0025013905753
1600, 43.72288068058073, -1107.723748589624, 0.0, -990.0025157300012
1610, 43.82450495545541, -1107.9973767558947, 0.0, -990.0025266336283
1620, 43.92495638367488, -1108.2678405744093, 0.0, -990.0025310087477
1630, 44.02254717098633, -1108.5305960189376, 0.0, -990.0025291138871
1640, 44.11880321606784, -1108.7897547587313, 0.0, -990.0025242276616
1650, 44.21682448548488, -1109.0536679802976, 0.0, -990.0025210625987
1660, 44.318874534642276, -1109.3284340973366, 0.0, -990.0025235452844
1670, 44.42437575593934, -1109.6124991399422, 0.0, -990.002532879621
1680, 44.52933060410202, -1109.8950977243924, 0.0, -990.002546832684
1690, 44.62754095886875, -1110.1595370281952, 0.0, -990.0025606488987
1700, 44.71314483398534, -1110.39002876598, 0.0, -990.0025690891646
1710, 44.78339685295037, -1110.579177528701, 0.0, -990.0025685059433
1720, 44.84058721207014, -1110.7331486789806, 0.0, -990.0025580457144
1730, 44.8924382512164, -1110.8727362855336, 0.006546378764655044, -990.0025398404285
1740, 44.95091415517689, -1111.0301570348659, 0.02054460674300246, -990.0025177269014
1750, 45.02994228426676, -1111.2429145752042, 0.0339721679565241, -990.002496771353
1760, 45.142449233054215, -1111.5458275055391, 0.008781986746459528, -990.0024914924946
1770, 45.29431936463294, -1111.95472113708, 0.1584005903390549, -990.0024839069677
1780, 45.488723673466765, -1112.4781456395992, 0.3155302822425844, -990.0024864722104
1790, 45.72456141368044, -1113.1131384755374, 0.4593824539811767, -990.0025003428876
1800, 45.99398288613906, -1113.8385652932723, 0.585712820864958, -990.002526011316
1810, 46.282209795240774, -1114.6146359029392, 0.690751519323025, -990.0025629618411
1820, 46.568026890663035, -1115.384227207478, 0.7712975914722613, -990.0026088859813
1830, 46.82532356451348, -1116.0770335535094, 0.8248087028605283, -990.0026593754708
1840, 47.025802936635685, -1116.6168615696088, 0.8494754144028224, -990.0027087108934
1850, 47.142419460999456, -1116.930887129697, 0.8442772163618527, -990.0027512761237
1860, 47.152784502705394, -1116.9588256223176, 0.8090187047468973, -990.0027825158535
1870, 47.04199708260218, -1116.660553461786, 0.7443450621151426, -990.0027988367046
1880, 46.804882757710864, -1116.0221353567688, 0.6517372650706457, -990.0027968245978
1890, 46.447969647268906, -1115.0611441615047, 0.5334908406448424, -990.0027727644119
1900, 45.99137547334206, -1113.831742398917, 0.39269663137035, -990.0027234194719
1910, 45.470137076277524, -1112.4282642993614, 0.23335220804429133, -990.0026484297088
1920, 44.933713363520226, -1110.983880780669, 0.0636918144656327, -990.0025535721927
1930, 44.442030031051644, -1109.6599521256305, 0.13132410876414724, -990.0024527888258
1940, 44.057190542113304, -1108.6236898806144, 0.3116273523480369, -990.0023477774068
1950, 43.83502418999579, -1108.0254686324536, 0.32065618229091136, -990.0022961023413
1960, 43.81021989256461, -1107.9586807407236, 0.32641075868612496, -990.0022922931869
1970, 43.98702133312461, -1108.4347512336906, 0.32837351487479266, -990.0023355155325
1980, 44.34211363394769, -1109.3908941328118, 0.32607939203417446, -990.0024137002257
1990, 44.83117615605556, -1110.707761679362, 0.3191357118137824, -990.0025097497518
2000, 45.39841784934034, -1112.23512386862, 0.30724006696525913, -990.002607714342
2010, 45.98577286889215, -1113.816630327143, 0.2901955158747638, -990.0026960240231
2020, 46.539879962492684, -1115.308602258751, 0.26792250547573504, -990.0027678525373
2030, 47.01648168607817, -1116.5918760612549, 0.24046710015312445, -990.0028201103905
2040, 47.382677773405206, -1117.5778691570592, 0.20800525188947458, -990.0028522128322
2050, 47.61765886698129, -1118.2105544327055, 0.17084300093319935, -990.0028649928904
2060, 47.71250423334302, -1118.4659147048355, 0.12941264069986189, -990.0028598068135
2070, 47.669530140136466, -1118.3501876846017, 0.08426501139709258, -990.0028379540927
2080, 47.50150534313771, -1117.897753678857, 0.03605820154970258, -990.0028006327793
2090, 47.230786292955244, -1117.1688068856492, 0.0, -990.0027486390449
2100, 46.888330871032245, -1116.2467046073089, 0.0, -990.0026870369068
2110, 46.51096679232008, -1115.230608478794, 0.0, -990.0026210484798
2120, 46.137734423326755, -1114.2256413552589, 0.0, -990.002559684517
2130, 45.80476276048757, -1113.3290891648437, 0.0, -990.0025137179965
2140, 45.53922875227903, -1112.614133867822, 0.0, -990.0024928060358
2150, 45.354086185908166, -1112.1156576867731, 0.0, -990.0025018763865
2160, 45.24547569403915, -1111.8232671491114, 0.0, -990.0025385714526
2170, 45.19413635815697, -1111.6850937883528, 0.0, -990.0025932921967
2180, 45.17076516396806, -1111.6222268979113, 0.0, -990.0026519398372
2190, 45.143847372562036, -1111.5498003865205, 0.0, -990.0026999667396
2200, 45.08776371242799, -1111.3988245480425, 0.0, -990.0027260181529
2210, 44.98915716828209, -1111.133330568312, 0.0, -990.0027242421426
2220, 44.85023619208909, -1110.7592651700731, 0.0, -990.0026952370448
2230, 44.68845388356417, -1110.3236265881394, 0.0, -990.0026458138759
2240, 44.53270282178012, -1109.904217844588, 0.0, -990.0025874591142
2250, 44.41691041244912, -1109.5923996514455, 0.0, -990.002533380551
2260, 44.3726778106278, -1109.4732674059235, 0.0, -990.0024947614768
2270, 44.42299689468436, -1109.6087315149396, 0.0, -990.0024777558156
2280, 44.578670250854195, -1110.0278776035714, 0.0, -990.0024826733616
2290, 44.83791371017925, -1110.7258978419318, 0.0, -990.0025054520968
2300, 45.18841886167913, -1111.6696465902462, 0.0, -990.0025401103069
2310, 45.6106001337322, -1112.8063849253363, 0.0, -990.0025807012703
2320, 46.08095512453952, -1114.0728290332963, 0.0, -990.0026222177811
2330, 46.574987831812734, -1115.4030210167116, 0.0, -990.0026607788257
2340, 47.06953245347697, -1116.7345855609053, 0.0, -990.0026936018658
2350, 47.54445919718154, -1118.013322678333, 0.0, -990.0027189574736
2360, 47.98377594682328, -1119.1961737753693, 0.0, -990.0027360651044
2370, 48.37617690246866, -1120.2526986666985, 0.0, -990.0027449274157
2380, 48.71512069694315, -1121.16528579405, 0.0, -990.0027462247724
2390, 48.99849247707757, -1121.9282424439652, 0.0, -990.0027413589826
2400, 49.22783650564494, -1122.5457286589547, 0.0, -990.002732537696
