s, T, E, p, H
660, 46.67034569820196, -585.1451530637173, 0.0, -512.4269206727064
670, 46.44602126731249, -584.7956104866194, 0.0, -512.4269035994881
680, 46.180914504147154, -584.3825220319376, 0.0, -512.4268846201633
690, 45.89126481069063, -583.9311921572249, 0.0, -512.4268651740676
700, 45.59387685132949, -583.4678063043649, 0.0, -512.4268469353872
710, 45.30444469715193, -583.0168193911013, 0.0, -512.4268314973515
720, 45.03597615444377, -582.5985003535153, 0.0, -512.4268200078726
730, 44.79765528264264, -582.2271595454597, 0.0, -512.4268129081921
740, 44.59438423840599, -581.9104348234532, 0.0, -512.4268098819869
750, 44.42705140413851, -581.649709496084, 0.0, -512.4268100270107
760, 44.29336709222375, -581.4414147693763, 0.0, -512.4268121688051
770, 44.18897492256055, -581.2787617431951, 0.0, -512.4268151919805
780, 44.10852739274699, -581.1534175235561, 0.0, -512.4268182797322
790, 44.04649622215723, -581.056767930363, 0.0, -512.4268210042143
800, 43.99762499269462, -580.9806227113471, 0.0, -512.4268232696048
810, 43.95706893466701, -580.9174331897019, 0.0, -512.4268251558739
820, 43.920360350428325, -580.8602382106748, 0.0, -512.4268267396636
830, 43.883361499410896, -580.802590610009, 0.0, -512.4268279737394
840, 43.84231531063802, -580.7386362242862, 0.0, -512.4268286808983
850, 43.79400233913609, -580.6633585559837, 0.0, -512.4268286613172
860, 43.73591162832287, -580.5728451534808, 0.0, -512.4268278476002
870, 43.66629086929075, -580.4643658714443, 0.0, -512.4268264107307
880, 43.58398472654891, -580.3361209495185, 0.0, -512.4268247474645
890, 43.488074966275555, -580.1866801568455, 0.0, -512.4268233500173
900, 43.37744057320219, -580.0142972157295, 0.0, -512.4268226226088
910, 43.250403802199976, -579.8163581518849, 0.0, -512.426822727582
920, 43.104602335385096, -579.589182028123, 0.0, -512.4268235143011
930, 42.93715318091592, -579.3282763385474, 0.0, -512.4268245385329
940, 42.74509094932651, -579.0290199837909, 0.0, -512.4268251483716
950, 42.52600031025766, -578.6876488391536, 0.0, -512.4268246057334
960, 42.27872740186758, -578.3023643536269, 0.0, -512.4268222205919
970, 42.00404111174676, -577.8743640439797, 0.0, -512.4268174867392
980, 41.70511263926408, -577.4085888450376, 0.0, -512.4268102139843
990, 41.387685847427434, -576.9139886577017, 0.0, -512.4268006466788
1000, 41.05982663935686, -576.4031319248418, 0.0, -512.4267895423939
1010, 40.73118149064808, -575.8910503257092, 0.0, -512.4267781655932
1020, 40.411758957355374, -575.3933400737546, 0.0, -512.4267681483253
1030, 40.11037382522628, -574.9237374170575, 0.0, -512.4267612006269
1040, 39.83303159137792, -574.4916010660934, 0.0, -512.4267587177777
1050, 39.581622344077466, -574.0998767150862, 0.0, -512.4267614002206
1060, 39.35327723359459, -573.7440941168303, 0.0, -512.4267690272358
1070, 39.140596625426916, -573.412722594977, 0.0, -512.4267804779837
1080, 38.93273041358076, -573.0888545675087, 0.0, -512.4267939918483
1090, 38.717069425861176, -572.752841361425, 0.0, -512.426807562255
1100, 38.48084976167582, -572.3847985159591, 0.07232924124331776, -512.426824481048
1110, 38.21059693956086, -571.9637200363079, 0.25069818255251564, -512.4268336798547
1120, 37.898011145462156, -571.4766767965557, 0.43533569793644405, -512.4268381805325
1130, 37.54018650626639, -570.919140502046, 0.6214007994543114, -512.4268374019697
1140, 37.13962140827146, -570.29500379442, 0.8039137756057901, -512.4268311876571
1150, 36.70433965917229, -569.6167689550613, 0.977919852999175, -512.4268197236134
1160, 36.2476363148868, -568.9051518678272, 1.1386542191302405, -512.4268035346942
1170, 35.78745277020648, -568.1881084284823, 1.2817022006829226, -512.4267835809044
1180, 35.34530295769283, -567.4991615693046, 1.4031490371164348, -512.4267613983495
1190, 34.94464149498885, -566.8748586870394, 1.4997145099054032, -512.4267391576599
1200, 34.60864768729822, -566.3513186779892, 1.568868547961056, -512.4267195002176
1210, 34.35760429444747, -565.9601472857939, 1.6089247243406315, -512.426705094508
1220, 34.206300559657144, -565.7243900676106, 1.6191092194011516, -512.4266980080947
1230, 34.16204810269198, -565.6554403260169, 1.5996033158548775, -512.4266991260099
1240, 34.223846941826665, -565.7517393823398, 1.5515578059751467, -512.4267078661061
1250, 34.38296162626609, -565.9996744033556, 1.477077852813733, -512.4267223194297
1260, 34.62477423380466, -566.376466108804, 1.3791769110482373, -512.4267397557571
1270, 34.93144015481162, -566.8543074914043, 1.2616983777686075, -512.4267573001885
1280, 35.28470719630682, -567.4047569683117, 1.1292038635022636, -512.4267725680662
1290, 35.66829004040092, -568.0024385331945, 0.9868275631277205, -512.4267841139949
1300, 36.06936264002064, -568.6273672995804, 0.8400974204728726, -512.4267916360983
1310, 36.47896308170631, -569.2655802878207, 0.6947258587545095, -512.4267959361371
1320, 36.89134120436209, -569.9081196826763, 0.5563759089650337, -512.4267986686297
1330, 37.30248470328991, -570.548735913013, 0.43041246353811186, -512.4268019346995
1340, 37.70821081395968, -571.1809137717555, 0.3216525768016477, -512.4268077972546
1350, 38.102287660292355, -571.7949447678089, 0.23413227758285557, -512.4268178071159
1360, 38.47503978599545, -572.3757539922099, 0.1709090614144325, -512.4268326256557
1370, 38.81280022782867, -572.9020461611491, 0.13391804150142164, -512.4268518061635
1380, 39.09841838085966, -573.3470969024571, 0.12389523811150621, -512.4268737627801
1390, 39.31285025709093, -573.681230732253, 0.1403742264804528, -512.4268959254232
1400, 39.43767455817232, -573.8757417326535, 0.18175383067781123, -512.4269150617013
1410, 39.45821266172166, -573.9077553438182, 0.24542669212081336, -512.4269277402731
1420, 39.36679149348097, -573.7653129017921, 0.3279530539378648, -512.426930906012
1430, 39.16558217683812, -573.4517952506492, 0.4252618503141142, -512.4269225213633
1440, 38.86839142492567, -572.9887145809913, 0.5328620242201649, -512.426902192029
1450, 38.500811667130904, -572.4159488215709, 0.6460500037744971, -512.4268716427225
1460, 38.09829747359713, -571.7887446128972, 0.760103243610192, -512.4268348618486
1470, 37.702069770231006, -571.1713351865086, 0.870453629714835, -512.4267977257674
1480, 37.353256277103114, -570.6278094183053, 0.9728376922038229, -512.426766981544
1490, 37.08628285363152, -570.2118131209719, 1.0634227258366695, -512.4267486496573
1500, 36.92305583090537, -569.9574825781951, 1.138909146495867, -512.4267462116657
1510, 36.86963899614537, -569.8742655131666, 1.1966099370275949, -512.4267592522976
1520, 36.91666781169273, -569.9475662942772, 1.2345081192900427, -512.4267832601835
1530, 37.0436500840054, -570.1454481507835, 1.2512930577033399, -512.4268108636426
1540, 37.2259735264137, -570.4295540933731, 1.2463762171992743, -512.4268340925297
1550, 37.44249132214717, -570.7669285889205, 1.2198868677655066, -512.4268467975999
1560, 37.68140433180691, -571.1391845099308, 1.172648203902175, -512.4268463854341
1570, 37.94279440664868, -571.5464509023262, 1.1061344545850464, -512.4268343674668
1580, 38.23728272385098, -572.0052817554284, 1.0224098046394434, -512.4268156113282
1590, 38.581515097742205, -572.5416197750001, 0.9240503292351769, -512.4267965633305
1600, 38.99213967355379, -573.1814107248255, 0.8140506498538629, -512.4267830959695
1610, 39.48028620858866, -573.9419997965551, 0.6957176336016536, -512.4267788477979
1620, 40.048103259517674, -574.8267355879225, 0.5725541445380943, -512.4267846966865
1630, 40.68787707506692, -575.8235978411576, 0.4481365618456807, -512.426799373569
1640, 41.38321034038609, -576.9070352382194, 0.3259904278407796, -512.4268206266053
1650, 42.11121228679046, -578.0413788611086, 0.20946908152335839, -512.4268462167532
1660, 42.8447708398684, -579.1843829225433, 0.10164036464723951, -512.4268743576733
1670, 43.55446176001612, -580.2901993798591, 0.005186363306754116, -512.426903650034
1680, 44.21046571756396, -581.312363358935, 0.0, -512.4269314627556
1690, 44.7833880232219, -582.2050759996573, 0.0, -512.4269595359747
1700, 45.24547394926899, -582.925088439723, 0.0, -512.4269843425183
1710, 45.5729420067018, -583.4353445267454, 0.0, -512.4270042625532
1720, 45.74762685030101, -583.707538936173, 0.0, -512.4270178500477
1730, 45.75842452433867, -583.7243691526668, 0.0, -512.4270239406816
1740, 45.602437970768385, -583.4813203158809, 0.0, -512.4270216526775
1750, 45.28580830571384, -582.9879603988363, 0.0, -512.4270103324959
1760, 44.82426072358245, -582.2687908135398, 0.0, -512.4269895736079
1770, 44.24332385420989, -581.363588428603, 0.0, -512.4269594482622
1780, 43.57799241791453, -580.326880432178, 0.0, -512.4269209960149
1790, 42.87138773244097, -579.2258578134739, 0.0, -512.4268768028643
1800, 42.1719193074064, -578.1359530417432, 0.0, -512.4268312708906
1810, 41.52876267354494, -577.1337934712675, 0.0, -512.4267901305503
1820, 40.986166703675565, -576.2883300747891, 0.0, -512.4267590796246
1830, 40.57787774426039, -575.6521478101736, 0.0, -512.4267420498978
1840, 40.32327696137056, -575.2554459338068, 0.0, -512.4267400183712
1850, 40.22632190750162, -575.1043888550123, 0.0, -512.4267510328864
1860, 40.27728773439448, -575.1838203011127, 0.0, -512.4267713499594
1870, 40.4562907149393, -575.4627549188737, 0.0, -512.4267969486589
1880, 40.73720856732051, -575.900487748398, 0.0, -512.4268246494416
1890, 41.09093891173325, -576.4516716762471, 0.0, -512.4268524844027
1900, 41.4876033180185, -577.0697513364846, 0.0, -512.4268794165971
1910, 41.89790244465244, -577.7090739968987, 0.0, -512.4269047503246
1920, 42.29412398898274, -578.3264595428328, 0.0, -512.4269276024991
1930, 42.65126436197439, -578.8829479687533, 0.0, -512.426946684752
1940, 42.94845330401865, -579.3460192563135, 0.0, -512.4269604519894
1950, 43.170543586511, -579.6920707204333, 0.0, -512.4269674947009
1960, 43.3095074567027, -579.9085932748325, 0.0, -512.4269669688576
1970, 43.36524582217483, -579.9954325328982, 0.0, -512.4269588862221
1980, 43.34554286457426, -579.9647181594073, 0.0, -512.4269441835426
1990, 43.26510311013993, -579.8393633808789, 0.0022387184388827047, -512.4269245973921
2000, 43.14379794311598, -579.650332536338, 0.009138954477940971, -512.4269023662205
2010, 43.00438892530246, -579.433093462343, 0.017271186764403913, -512.426879968106
2020, 42.87002365592801, -579.2237153916349, 0.027015742840061967, -512.426859782742
2030, 42.761817622574284, -579.0551009014938, 0.03873875445935196, -512.4268438183202
2040, 42.696806282229055, -578.9537947636795, 0.0527759899204523, -512.4268334751814
2050, 42.68650182456637, -578.9377350484945, 0.06941670091872634, -512.426829393092
2060, 42.736205012311835, -579.0151808536253, 0.08888792935397268, -512.426831418817
2070, 42.84510573487192, -579.1848690612298, 0.11133975768371815, -512.4268386880825
2080, 43.007094856689335, -579.4372794457635, 0.1368320163078899, -512.4268497721844
2090, 43.21214221921779, -579.7567819423859, 0.16532297887321984, -512.4268628470672
2100, 43.44806537562752, -580.1243927615348, 0.1966605764665172, -512.4268758981351
2110, 43.7024755168522, -580.5208066744473, 0.23057663946651039, -512.4268870097519
2120, 43.96461299966992, -580.9292573767236, 0.26668462682451327, -512.4268947466129
2130, 44.226711736341585, -581.3376437602687, 0.3044812235248917, -512.4268985360816
2140, 44.48454321023028, -581.7393777799027, 0.34335207672482143, -512.4268988904627
2150, 44.73694526152387, -582.1326501734333, 0.382581801153249, -512.4268973378214
2160, 44.98440967280267, -582.5182293735381, 0.42136821943360114, -512.4268960521025
2170, 45.22707739093197, -582.8963372664614, 0.4588406209231483, -512.4268973067155
2180, 45.462653015038704, -583.2633991600246, 0.4940816338912182, -512.4269029309675
2190, 45.68475033498761, -583.6094655219229, 0.5261521225632676, -512.4269139062203
2200, 45.88205342103743, -583.9169046414867, 0.5541183553781757, -512.4269301548327
2210, 46.038495740580515, -584.1606816964711, 0.5770805554269113, -512.426950520679
2220, 46.13447408920629, -584.3102503663478, 0.5942018479804314, -512.4269729261032
2230, 46.14894205301433, -584.3328150156635, 0.6047365696378468, -512.4269946793106
2240, 46.06208276876384, -584.1974955864259, 0.6080569016738455, -512.4270128723458
2250, 45.858174012697724, -583.87979215579, 0.6036768357457908, -512.4270247722554
2260, 45.52826244659559, -583.3657520326793, 0.5912725691674445, -512.4270281080776
2270, 45.07235687210589, -582.6553872659902, 0.5706985529434462, -512.4270212146401
2280, 44.50097965708492, -581.7650920192976, 0.5419985706476242, -512.4270030911022
2290, 43.83599445637853, -580.7289323732701, 0.50541140129693, -512.4269735109253
2300, 43.11058940309053, -579.5986204185225, 0.4613708060284204, -512.4269333048321
2310, 42.3681554231776, -578.4417669601381, 0.4104997686751834, -512.4268847913995
2320, 41.65969176371854, -577.3378393410569, 0.35359910729629823, -512.426832111713
2330, 41.03948550387756, -576.3714294461276, 0.291630751495096, -512.4267810953984
2340, 40.55925430895866, -575.6231265232526, 0.2256961441756057, -512.4267384031064
2350, 40.26159860444306, -575.159313382375, 0.15701037240147858, -512.4267100568271
2360, 40.17415154824052, -575.023049757156, 0.08687275717586396, -512.4266998760537
2370, 40.3058838639699, -575.228313785644, 0.01663473378978166, -512.4267084900958
2380, 40.64665375733057, -575.7592996814111, 0.0, -512.4267322957704
2390, 41.16968095411176, -576.574277850258, 0.0, -512.4267687136326
2400, 41.83559421356731, -577.6118962231874, 0.0, -512.4268109891728
2410, 42.59840613114124, -578.8004954412764, 0.0, -512.426853888192
2420, 43.4108395737857, -580.0664077637235, 0.0, -512.4268933528188
2430, 44.22857741725005, -581.3405789385018, 0.0, -512.4269267502491
2440, 45.013162380728765, -582.5630863875955, 0.0, -512.4269527531225
2450, 45.73361267399624, -583.6856562965343, 0.0, -512.4269710488638
2460, 46.36699858679045, -584.6725616951672, 0.0, -512.4269820221243
2470, 46.89826769601376, -585.5003498383917, 0.0, -512.4269864845403
2480, 47.31957442565068, -586.1567973749845, 0.0, -512.4269854730176
2490, 47.62931320537531, -586.6394037431405, 0.0, -512.4269801050151
2500, 47.8310054782414, -586.953656874168, 0.0, -512.4269714633831
2510, 47.93216455060003, -587.1112643781279, 0.0, -512.4269604877243
2520, 47.943254752323035, -587.1285316868, 0.0, -512.4269478758366
2530, 47.87684867194203, -587.0250488734371, 0.0, -512.4269340364674
2540, 47.7470353059185, -586.8227685421643, 0.0, -512.4269191561301
2550, 47.569025325976824, -586.5453910034776, 0.0, -512.4269034174399
2560, 47.358763050502354, -586.2177599997561, 0.0, -512.4268873216922
2570, 47.13226474209495, -585.8648319637239, 0.0, -512.4268719624472
2580, 46.90445300222644, -585.5098598821229, 0.0, -512.4268590480289
2590, 46.68748578845721, -585.1717893484881, 0.0, -512.4268505543482
2600, 46.48890803033402, -584.8623779140235, 0.0, -512.4268480892592
2610, 46.310205892836514, -584.5839417991191, 0.0, -512.4268522423432
2620, 46.14634970268264, -584.3286433658399, 0.0, -512.4268622353475
2630, 45.98663600620119, -584.0798032713881, 0.0, -512.4268760442259
2640, 45.81670928874382, -583.8150510986882, 0.0, -512.4268909381642
2650, 45.621260970672076, -583.5105314604051, 0.0, -512.4269042104767
2660, 45.38672325469818, -583.145101997228, 0.0, -512.4269138260014
2670, 45.10334797026868, -582.7035728210101, 0.0, -512.4269187648352
2680, 44.76633710985311, -582.1784679754696, 0.0, -512.4269189661798
2690, 44.376057985396706, -581.5703602812289, 0.0, -512.4269149327326
2700, 43.93768765868259, -580.8873167768627, 0.0, -512.4269071936778
2710, 43.46076378685067, -580.1441984502026, 0.0, -512.4268958748158
2720, 42.95902701861065, -579.3624145256985, 0.0, -512.4268805523258
2730, 42.45068605836139, -578.5703356402347, 0.0, -512.4268604255503
2740, 41.95894261101819, -577.8041122106283, 0.0, -512.4268347548356
2750, 41.512359381867356, -577.1082484991337, 0.0, -512.4268035372615
2760, 41.144429452959656, -576.5349325578851, 0.0, -512.4267684164923
2770, 40.891514689162825, -576.1408249288063, 0.0, -512.4267336037544
2780, 40.788377135637646, -575.9800962266826, 0.0, -512.4267061022172
2790, 40.861236977650414, -576.0936091696641, 0.0, -512.4266943038625
2800, 41.11978184430513, -576.4964649075861, 0.0, -512.4267048214282
2810, 41.55107263476976, -577.1685041095709, 0.0, -512.4267390605203
2820, 42.118428743956116, -578.0525686851688, 0.0, -512.4267918984922
2830, 42.76644976471765, -579.062328082839, 0.0, -512.4268535431884
2840, 43.43048398257572, -580.097036111293, 0.0, -512.4269132559423
2850, 44.04713979882219, -581.0579122796947, 0.0, -512.426962580655
2860, 44.56279316790573, -581.8613988391087, 0.0, -512.4269967343656
2870, 44.9386573639013, -582.4470598907722, 0.0, -512.4270143856435
2880, 45.152484876302985, -582.7802322363942, 0.0, -512.4270167385047
2890, 45.19769530045871, -582.8506655890941, 0.0, -512.4270065990669
2900, 45.08081782817664, -582.6685368881158, 0.0, -512.4269876095881
2910, 44.81801948442042, -582.2590401817225, 0.0, -512.42696357256
2920, 44.43140512021159, -581.6566209208484, 0.0, -512.4269378179187
2930, 43.945715462391526, -580.8998306159549, 0.0, -512.4269127111161
2940, 43.38590163504316, -580.0275474452637, 0.0, -512.4268894601621
2950, 42.77577110430884, -579.0768666350347, 0.0, -512.4268682831334
2960, 42.137565509881355, -578.0824430908889, 0.0, -512.426848830805
2970, 41.49209057737475, -577.076694294122, 0.0, -512.42683066325
2980, 40.85895894059347, -576.0901790078469, 0.0, -512.4268136085348
2990, 40.25660753107322, -575.1516245353031, 0.0, -512.4267979259496
3000, 39.70193055399873, -574.287354820826, 0.0, -512.4267842763767
3010, 39.20955232065764, -573.5201572546539, 0.0, -512.4267735450292
3020, 38.79090653055983, -572.8678478271934, 0.0, -512.4267665892648
3030, 38.45336140714707, -572.3419077451082, 0.0, -512.4267640025971
3040, 38.1996168603518, -571.9465439933425, 0.0, -512.4267659728068
3050, 38.02751389616771, -571.6783923448927, 0.0, -512.4267722554264
3060, 37.93028883811275, -571.5269135130044, 0.0, -512.4267822171199
3070, 37.897234808747356, -571.4754238688806, 0.0, -512.4267948825011
3080, 37.914719639210325, -571.5026815020682, 0.0, -512.4268089642236
3090, 37.96751461162321, -571.5849566300453, 0.0, -512.4268229258099
3100, 38.04035419948937, -571.6984620333286, 0.0, -512.4268351462492
3110, 38.11955720623591, -571.8218792687046, 0.0, -512.4268441967383
3120, 38.194444896198526, -571.938568602414, 0.0, -512.4268491485246
3130, 38.25827026131693, -572.038017134061, 0.0, -512.4268497831465
3140, 38.308465182600884, -572.1162239235215, 0.0, -512.4268466108815
3150, 38.34618850539199, -572.1749956581906, 0.0, -512.4268406932267
3160, 38.37533849681577, -572.2204076456952, 0.0, -512.4268333503442
3170, 38.401301448725135, -572.260853688368, 0.0, -512.4268258685731
3180, 38.42971248830261, -572.3051150689346, 0.0, -512.426819298098
3190, 38.465426237972466, -572.3607566269841, 0.0, -512.4268143699433
3200, 38.511787323253145, -572.4329901264183, 0.0, -512.4268115033746
3210, 38.5702063219217, -572.524013572986, 0.0, -512.4268108476417
3220, 38.640010363584054, -572.6327784628842, 0.0, -512.4268123151247
3230, 38.71853908125329, -572.7551393052363, 0.0, -512.4268155992585
3240, 38.801464587797945, -572.8843522144487, 0.0, -512.426820203586
3250, 38.88330056020227, -573.0118681990464, 0.0, -512.4268255136813
3260, 38.958025803881014, -573.128304874143, 0.0, -512.426830918471
3270, 39.01970454406335, -573.2244130896408, 0.0, -512.4268359469221
3280, 39.06297457424278, -573.2918376168653, 0.0, -512.4268403583733
3290, 39.083319143014926, -573.3235407710122, 0.0, -512.426844131302
3300, 39.07713210672536, -573.3139038024497, 0.0, -512.4268473386583
3310, 39.041689007027166, -573.2586816411042, 0.0, -512.42684995703
3320, 38.97519607433667, -573.1550790832741, 0.0, -512.4268516999483
3330, 38.87706641313126, -573.0021810716947, 0.0, -512.4268519667346
3340, 38.748467119183815, -572.8018052841014, 0.0, -512.4268499540232
3350, 38.593033057931756, -572.5596145411027, 0.0, -512.4268449077128
3360, 38.417515493440234, -572.2861277593455, 0.0, -512.4268364311289
3370, 38.23208289258327, -571.9971888960999, 0.0, -512.4268247390936
3380, 38.0500414774967, -571.7135316423004, 0.0, -512.4268107651758
3390, 37.886878736648825, -571.4592890121144, 0.0, -512.4267960805735
3400, 37.75870804366725, -571.2595696141149, 0.0, -512.4267826435758
3410, 37.680351261629845, -571.1374697544436, 0.0, -512.4267724449167
3420, 37.663395599434025, -571.1110454004069, 0.0, -512.4267671320387
3430, 37.714583164161276, -571.1908025801646, 0.0, -512.4267676875058
3440, 37.83484150400591, -571.3781866399809, 0.0, -512.4267742215517
3450, 38.019153874568346, -571.6653800603968, 0.0, -512.4267859295851
3460, 38.257309074844244, -572.0364709545987, 0.0, -512.426801252357
3470, 38.53537859712407, -572.4697550094355, 0.0, -512.4268182327916
3480, 38.83758633679144, -572.9406491965582, 0.0, -512.426834985545
3490, 39.1481340119663, -573.4245364308111, 0.0, -512.4268501234162
3500, 39.452586531629805, -573.8989243654863, 0.0, -512.4268629758907
3510, 39.73861132367149, -574.34459728195, 0.0, -512.4268735132543
3520, 39.996132570991655, -574.7458560853224, 0.0, -512.426882023146
3530, 40.21718453166498, -575.0902893588335, 0.0, -512.426888710433
3540, 40.395816541652586, -575.3686250864838, 0.0, -512.4268934375214
3550, 40.528275696544874, -575.5750153242966, 0.0, -512.4268957546176
3560, 40.61343429755168, -575.7077025249515, 0.0, -512.4268952100788
3570, 40.65318130984629, -575.7696298925667, 0.0, -512.4268917641625
3580, 40.652409336068295, -575.7684213494491, 0.0, -512.4268860526877
3590, 40.6183683269287, -575.7153744612536, 0.0, -512.4268793118579
3600, 40.559464922909406, -575.6235892366338, 0.0, -512.4268729536257
3610, 40.48390113102321, -575.505846428058, 0.0, -512.4268679782825
3620, 40.39869103631346, -575.3730749850071, 0.0, -512.4268645140512
3630, 40.3094777568555, -575.2340667461436, 0.0, -512.4268617162431
3640, 40.221246087685934, -575.0965871346564, 0.0, -512.4268580742807
3650, 40.13965314966188, -574.9694490455332, 0.0, -512.4268519817163
3660, 40.072453261850534, -574.8647335757794, 0.0, -512.4268423371585
3670, 40.03045580226125, -574.7992829374151, 0.0, -512.4268289905168
3680, 40.02759033020875, -574.7948021425324, 0.0, -512.4268129592758
3690, 40.079867663745176, -574.8762402182865, 0.0, -512.4267964147135
3700, 40.20325142838708, -575.0684735670873, 0.0, -512.4267824352316
3710, 40.408319715748526, -575.3880068480065, 0.1940684699971088, -512.4267936909058
3720, 40.69346344430612, -575.8322976996322, 0.49257164141797705, -512.4267949704728
3730, 41.05543620605778, -576.3963068893224, 0.7899337111813673, -512.4268053507586
3740, 41.482595306631794, -577.0618936466693, 1.076033107653541, -512.4268248345237
3750, 41.954432562165714, -577.7971015669951, 1.3412694153270575, -512.4268513310707
3760, 42.4436523374267, -578.5593968341869, 1.576835173500453, -512.426881035934
3770, 42.91987026189867, -579.3014322105099, 1.7749423394675787, -512.426909358689
3780, 43.354064393836026, -579.9779836339617, 1.9290055987587706, -512.4269320503159
3790, 43.72271743973545, -580.5524052615996, 2.0337847871437873, -512.4269461508118
3800, 44.01074717498343, -581.0011959484287, 2.0854882211684083, -512.4269505064077
3810, 44.212719762473874, -581.3158897692907, 2.081838182451234, -512.4269457893861
3820, 44.33230848757217, -581.5022122711781, 2.022099421359548, -512.4269341089797
3830, 44.38035111549476, -581.5770529757699, 1.9070714362112018, -512.4269183939397
3840, 44.37208361370586, -581.5641545256153, 1.7390454459604583, -512.4269017450099
3850, 44.32416784497956, -581.4894809243984, 1.5217273591935776, -512.4268869009396
3860, 44.25203416182789, -581.3770765942019, 1.26012858383054, -512.4268758658038
3870, 44.167912157125585, -581.2459977972419, 0.9604271530463687, -512.4268696674206
